final_figure	panel	panel_key	source_id	rank	candidate_score	candidate_path	candidate_filename	candidate_phase	candidate_columns	schema_read_error
Figure_7	G	Figure_7G	U26D2B_complement_coverage	8	37.0	project://03_metadata/phaseU26D2B_GSE252321_refined_celltype_pseudobulk/UTI_HostOmics_U26D2B_common_gene_universe.tsv.gz	UTI_HostOmics_U26D2B_common_gene_universe.tsv.gz	phaseU26D2B_GSE252321_refined_celltype_pseudobulk	gene_symbol	
Figure_8	A	Figure_8A	U27A4_Figure_11A	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_8	A	Figure_8A	U27A4_Figure_11A	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_8	A	Figure_8A	U27A4_Figure_11A	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_8	A	Figure_8A	U27A4_Figure_11A	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_8	A	Figure_8A	U27A4_Figure_11A	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_8	A	Figure_8A	U27A4_Figure_11A	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_8	A	Figure_8A	U27A4_Figure_11A	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_8	A	Figure_8A	U27A4_Figure_11A	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_8	B	Figure_8B	U27A4_Figure_11B	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_8	B	Figure_8B	U27A4_Figure_11B	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_8	B	Figure_8B	U27A4_Figure_11B	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_8	B	Figure_8B	U27A4_Figure_11B	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_8	B	Figure_8B	U27A4_Figure_11B	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_8	B	Figure_8B	U27A4_Figure_11B	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_8	B	Figure_8B	U27A4_Figure_11B	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_8	B	Figure_8B	U27A4_Figure_11B	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_8	C	Figure_8C	U27A4_Figure_11C_composition	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_8	D	Figure_8D	U27A4_Figure_11C_targeted	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_8	E	Figure_8E	U27A4_Figure_11D	1	37.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_audit.tsv	UTI_HostOmics_U27A4_visual_audit.tsv	phaseU27A4_final_visual_audit	figure;png_path;png_size_bytes;png_width_px;png_height_px;aspect_ratio;left_content_margin_fraction;top_content_margin_fraction;right_content_margin_fraction;bottom_content_margin_fraction;left_border_nonwhite_fraction;right_border_nonwhite_fraction;top_border_nonwhite_fraction;bottom_border_nonwhite_fraction;border_or_clipping_risk_flag;svg_path;svg_size_bytes;svg_width;svg_height;svg_viewbox;svg_parse_error;pdf_path;pdf_size_bytes	
Figure_8	E	Figure_8E	U27A4_Figure_11D	2	35.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_normalized_output_manifest.tsv	UTI_HostOmics_U27A4_normalized_output_manifest.tsv	phaseU27A4_final_visual_audit	figure;format;source_path;normalized_path;source_filename;normalized_filename;source_prefix_mismatch;size_bytes	
Figure_8	E	Figure_8E	U27A4_Figure_11D	3	35.0	project://03_metadata/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	UTI_HostOmics_U27A4_visual_grammar_manifest.tsv	phaseU27A4_final_visual_audit	figure;panel;visual_grammar	
Figure_8	E	Figure_8E	U27A4_Figure_11D	4	29.0	project://06_tables/phaseU27A4_final_visual_audit/UTI_HostOmics_U27A4_phase_decision.tsv	UTI_HostOmics_U27A4_phase_decision.tsv	phaseU27A4_final_visual_audit	phase;decision;n_figures_audited;n_output_files;all_figures_have_png_svg_pdf;all_filenames_normalized_to_U27A4;n_source_prefix_mismatches_corrected;n_border_or_clipping_flags;all_figures_have_four_panels;n_unique_visual_grammars;visual_grammar_diversity_pass;scientific_values_changed;manuscript_modified;existing_figures_1_to_6_modified;manual_contact_sheet_confirmation_required;next_phase	
Figure_8	E	Figure_8E	U27A4_Figure_11D	5	23.0	project://06_tables/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_figure_output_manifest.tsv	UTI_HostOmics_U27A32_figure_output_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;path;format;size_bytes	
Figure_8	E	Figure_8E	U27A4_Figure_11D	6	23.0	project://06_tables/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_figure_output_manifest.tsv	UTI_HostOmics_U27A3_figure_output_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;path;format;size_bytes	
Figure_8	E	Figure_8E	U27A4_Figure_11D	7	23.0	project://03_metadata/phaseU27A32_final_title_spacing_repair/UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	UTI_HostOmics_U27A32_visual_grammar_manifest.tsv	phaseU27A32_final_title_spacing_repair	figure;panel;visual_grammar	
Figure_8	E	Figure_8E	U27A4_Figure_11D	8	23.0	project://03_metadata/phaseU27A3_visual_diversity_redesign/UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	UTI_HostOmics_U27A3_visual_grammar_manifest.tsv	phaseU27A3_visual_diversity_redesign	figure;panel;visual_grammar	
Figure_8	F	Figure_8F	U26C1_U26D2C_evidence_boundary	1	40.5	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority	
Figure_8	F	Figure_8F	U26C1_U26D2C_evidence_boundary	2	37.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	panel;panel_title;feature_id;display_label;biological_priority;infection_direction;infection_coherence;preterm_effect;preterm_effect_class;infection_outcome_relation;figure_role	
Figure_8	F	Figure_8F	U26C1_U26D2C_evidence_boundary	3	37.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	domain;n_features;median_effect;mean_effect;n_positive;n_negative;directional_coherence;dominant_direction;refined_effect_class;refined_interpretation	
Figure_8	F	Figure_8F	U26C1_U26D2C_evidence_boundary	4	37.0	project://03_metadata/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_interpretation_correction_log.tsv	UTI_HostOmics_U26C1_interpretation_correction_log.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	issue;original;revised;basis	
Figure_8	F	Figure_8F	U26C1_U26D2C_evidence_boundary	5	29.0	project://03_metadata/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_claim_boundary_matrix.tsv	UTI_HostOmics_U26D2C_claim_boundary_matrix.tsv	phaseU26D2C_cellular_localization_synthesis	finding_type;allowed_wording;avoid_wording	
