dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	effect_value	effect_metric	p_value	q_value	fdr_0_10	direction	n_group_a	n_group_b
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	CHOLESTEROL_UPTAKE_TRANSPORT_EXPORT	Cholesterol uptake, transport and export	Figure_7	-0.3135962544894414	hedges_g	0.4891510848915108	0.808596691351273	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	STEROIDOGENESIS_CORE	Core steroidogenesis	Figure_7	-0.1576983718271122	hedges_g	0.7304269573042695	0.9001145340011454	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	PROGESTERONE_BIOSYNTHESIS_RESPONSE	Progesterone biosynthesis and response	Figure_7	0.2114562197285492	hedges_g	0.6464353564643536	0.8964018852352053	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ESTROGEN_BIOSYNTHESIS	Estrogen biosynthesis and interconversion	Figure_7	-0.3716556694064157	hedges_g	0.4091590840915908	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ESTROGEN_RECEPTOR_RESPONSE	Estrogen receptor response	Figure_7	0.1650461221863599	hedges_g	0.7053294670532947	0.9001145340011454	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ANDROGEN_TESTOSTERONE_BIOSYNTHESIS	Androgen and testosterone biosynthesis	Figure_7	-0.2572233320109406	hedges_g	0.573042695730427	0.888849296888493	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	TESTOSTERONE_CONVERSION_AROMATIZATION	Testosterone conversion and aromatization	Figure_7	-1.2270353565274814	hedges_g	0.0136986301369863	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	ANDROGEN_RECEPTOR_SIGNALING	Androgen receptor signaling	Figure_7	0.0071667134795168	hedges_g	0.9872012798720128	0.9916008399160084	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	GLUCOCORTICOID_RESPONSE	Glucocorticoid response	Figure_7	0.024692674055856	hedges_g	0.9543045695430457	0.978464178898566	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	MINERALOCORTICOID_RESPONSE	Mineralocorticoid response	Figure_7	-0.1138374205775318	hedges_g	0.801919808019198	0.9279357778507862	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	STEROID_SULFATION_DESULFATION	Steroid sulfation and desulfation	Figure_7	-0.6622188490412063	hedges_g	0.1506849315068493	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	PLACENTAL_STEROID_METABOLISM	Placental steroid metabolism	Figure_7	-0.0657532120434069	hedges_g	0.8831116888311169	0.9412111420436904	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	steroid_cholesterol_endocrine	LXR_FXR_STEROL_SIGNALING	LXR and FXR sterol signaling	Figure_7	-0.3089981602939382	hedges_g	0.4998500149985001	0.8097570242975702	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	FATTY_ACID_SYNTHESIS	Fatty-acid synthesis	Figure_7	-0.5753774682279177	hedges_g	0.2097790220977902	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	FATTY_ACID_BETA_OXIDATION	Fatty-acid beta-oxidation	Figure_7	-0.3734393115817846	hedges_g	0.410958904109589	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	PHOSPHOLIPID_METABOLISM	Phospholipid metabolism	Figure_7	-0.4966475564017939	hedges_g	0.2768723127687231	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.3576176791675761	hedges_g	0.4264573542645735	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	0.0704649243100196	hedges_g	0.8757124287571243	0.9412111420436904	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	-0.4135863332305933	hedges_g	0.3612638736126387	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.4309411285707986	hedges_g	0.3436656334366563	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.0051843513252547	hedges_g	0.9916008399160084	0.9916008399160084	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	-0.7990386620142167	hedges_g	0.0855914408559144	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	-0.6544321347134042	hedges_g	0.1570842915708429	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	-0.7712347344448531	hedges_g	0.0924907509249075	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	-0.6468012762765816	hedges_g	0.1511848815118488	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	-0.377739663449227	hedges_g	0.4027597240275972	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	-0.7186530159542012	hedges_g	0.120987901209879	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	-0.1814703505147327	hedges_g	0.6873312668733127	0.9001145340011454	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	-0.584243297934736	hedges_g	0.2050794920507949	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	-0.4784524505023684	hedges_g	0.3003699630036996	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	-0.3233823817905002	hedges_g	0.4727527247275273	0.8035071492850715	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	-0.2182608845677418	hedges_g	0.6239376062393761	0.8964018852352053	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.3546081531981574	hedges_g	0.4261573842615738	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.2055410707151096	hedges_g	0.652934706529347	0.8964018852352053	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.4779669129995367	hedges_g	0.2973702629737026	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.4232120891357079	hedges_g	0.3413658634136586	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	adipokine_signaling	LEPTIN_SIGNALING	Leptin signaling	Figure_8	-0.3559384468313442	hedges_g	0.4280571942805719	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	adipokine_signaling	ADIPONECTIN_SIGNALING	Adiponectin signaling	Figure_8	-0.3492990624671305	hedges_g	0.4430556944305569	0.7975002499750026	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	adipokine_signaling	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	Figure_8	-0.0700103575880774	hedges_g	0.8824117588241176	0.9412111420436904	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	adipokine_signaling	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	Figure_8	0.2353752347036881	hedges_g	0.593940605939406	0.888849296888493	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	adipokine_signaling	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	Figure_8	-0.3225482667085081	hedges_g	0.4761523847615238	0.8035071492850715	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	Figure_9	-0.4774669483951472	hedges_g	0.3013698630136986	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	Figure_9	-0.3257433984221691	hedges_g	0.4706529347065293	0.8035071492850715	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	Figure_9	-0.5695363223634324	hedges_g	0.2126787321267873	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9	-0.7245475380694859	hedges_g	0.1185881411858814	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9	-0.4122239249925963	hedges_g	0.3623637636236376	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9	-0.6125112791978754	hedges_g	0.1816818318168183	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9	-0.18037601683492	hedges_g	0.6931306869313069	0.9001145340011454	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9	-0.0778555504629274	hedges_g	0.8607139286071392	0.9412111420436904	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9	-0.4423015327729926	hedges_g	0.3366663333666633	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9	-0.6012036553295511	hedges_g	0.1831816818318168	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9	0.1356736361397365	hedges_g	0.7643235676432357	0.9027662451146192	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.3977095233566851	hedges_g	0.3795620437956204	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.4658515521715884	hedges_g	0.3090690930906909	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.2692284362831084	hedges_g	0.5480451954804519	0.8704247222336591	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.6216850765687096	hedges_g	0.1788821117888211	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.7705917662725854	hedges_g	0.0970902909709029	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.564648844583666	hedges_g	0.2146785321467853	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.3663597696283049	hedges_g	0.4202579742025797	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.4823432471131333	hedges_g	0.2886711328867113	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	-0.5002606886809302	hedges_g	0.2724727527247275	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	-0.3581803266020909	hedges_g	0.4322567743225677	0.7957454254574543	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.101247873556204	hedges_g	0.8317168283171683	0.9412111420436904	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	0.1301188306592004	hedges_g	0.769023097690231	0.9027662451146192	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	-0.0800546490400399	hedges_g	0.8624137586241376	0.9412111420436904	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	0.0283417151003333	hedges_g	0.953004699530047	0.978464178898566	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	0.4902339741032377	hedges_g	0.2838716128387161	0.7957454254574543	False	positive	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.0385061427396443	hedges_g	0.9295070492950704	0.9777931297779312	False	negative	22.0	6.0
GSE280297	C2_UPEC_VS_PBS_PREGNANCY__placenta	pregnancy_tissue_UPEC_or_preterm_architecture	pregnancy_tissue_discovery	UPEC_exposed_pregnancy	PBS_pregnancy_control	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	-0.2481381092563892	hedges_g	0.5868413158684131	0.888849296888493	False	negative	22.0	6.0
